,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,text_sentiment,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
1793, Revised 90% vax rate still on cards," The Courier - Mail; Brisbane, Qld."," Sep 21, 2021",0,25.78571429,9.071428571,14,,Doherty,,0.036044339,8,1,0,0,0
1794, Premier looks to defy ‘worst case’ modelling," The Australian; Canberra, A.C.T."," Sep 21, 2021",0,34.3,12.2,20,Burnet,,,0.011610512,9,1,-1,1,-0.125
1795, Models and road maps vary wildly as virus keeps us guessing," The Australian; Canberra, A.C.T."," Sep 21, 2021",0,31.17857143,11.53571429,28,Burnet,Doherty,Blakely,-0.006770493,11,2,-1,0,-0.111111111
1796, Revised 90% vax rate still on cards," The Courier - Mail; Brisbane, Qld."," Sep 21, 2021",0,26,9.071428571,14,,Doherty,,0.036044339,8,1,0,0,0
1797, Revised 90% vax rate still on cards," The Courier - Mail; Brisbane, Qld."," Sep 21, 2021",0,25.78571429,9.071428571,14,,Doherty,,0.036044339,8,1,0,0,0
1798, Qld to make decision on NSW border zone, AAP Bulletin Wire; Sydney," Sep 21, 2021",0,24.16666667,7.791666667,24,,Doherty,,0.034376323,8,2,0,0,0
1799, Do not be surprised if 80pc becomes 90 ... but it should not," The Courier - Mail; Brisbane, Qld."," Sep 21, 2021",0,27.12903226,10.22580645,31,,Doherty,,0.046108147,13,7,1,1,0.166666667
1800, Opening up can be difficult too," The Australian; Canberra, A.C.T."," Sep 21, 2021",0,26.73333333,9.1,30,,Doherty,,-0.003323223,6,4,0,1,0
1801, Qld to make decision on NSW border zone, AAP General News Wire; Sydney," Sep 21, 2021",0,24.16666667,7.791666667,24,,Doherty,,0.034376323,8,2,0,0,0
1802, Push beyond 80pct vax rates needed: report, AAP Bulletin Wire; Sydney," Sep 21, 2021",0,22.60869565,6.52173913,23,,Doherty,Blakely,0.038088622,8,0,0,0,0
1803, Outbreak areas need to keep crushing virus, AAP Bulletin Wire; Sydney," Sep 21, 2021",0,21.875,6.708333333,24,,Doherty,,0.044100802,7,1,-2,1,-0.333333333
1804," Covid Qld: No new community cases recorded, border bubble bursts"," The Courier - Mail (Online); Brisbane, Qld."," Sep 20, 2021",0,29.27586207,9.413793103,29,,Doherty,,-0.003129291,12,0,1,0,0.083333333
1805," Modelling, road maps vary wildly as Covid-19 keeps us guessing"," The Australian (Online); Canberra, A.C.T."," Sep 20, 2021",0,32.76,12.24,25,Burnet,Doherty,Blakely,-0.023582952,11,1,0,0,0
1806, Major changes to come next month," The Standard; Warrnambool, Vic."," Sep 20, 2021",0,22.93333333,7.733333333,15,Burnet,,,0.031169907,6,1,0,1,0
1807, 'Doesn't really help us at all'," The Standard; Warrnambool, Vic."," Sep 20, 2021",0,22.38461538,8,13,Burnet,,,0.072284306,8,2,0,0,0
1808, Major changes to come next month," The Standard; Warrnambool, Vic."," Sep 20, 2021",0,22.93333333,7.733333333,15,Burnet,,,0.031169907,6,1,0,1,0
1809, 'Doesn't really help us at all'," The Standard; Warrnambool, Vic."," Sep 20, 2021",0,22.38461538,8,13,Burnet,,,0.072284306,8,2,0,0,0
1810, Opening up can be difficult too," The Australi an (Online); Canberra, A.C.T."," Sep 20, 2021",0,26.22222222,8.944444444,18,,Doherty,,-0.014925842,6,4,0,1,0
1811, Darkest days loom on path to 'normal':   Analysis," The Age; Melbourne, Vic."," Sep 20, 2021",0,18.70588235,6.882352941,34,Burnet,,,-0.022394916,10,2,-1,1,-0.125
1812, Hospitals to be 'under stress' as death rate tipped to soar," The Age; Melbourne, Vic."," Sep 20, 2021",0,20.77272727,7,44,Burnet,Doherty,,-0.009253494,12,4,-2,1,-0.25
1813, Road map gives hope and pause for thought," The Age; Melbourne, Vic."," Sep 20, 2021",0,20.4375,8.0625,32,Burnet,,,0.019939839,8,2,1,0,0.166666667
1814, Premier walks tightrope in agonising path to freedom:   Analysis," The Age; Melbourne, Vic."," Sep 20, 2021",0,22.75757576,8.484848485,33,Burnet,,,0.053577582,10,2,1,0,0.125
1815, Cautious road to Christmas," The Age; Melbourne, Vic."," Sep 20, 2021",0,26.46666667,9.577777778,45,Burnet,Doherty,,0.021374488,4,1,0,0,0
1816, Daniel Premier looks to defy ‘worst case’ modelling," The Australian (Online); Canberra, A.C.T."," Sep 20, 2021",0,37.04545455,13.63636364,22,Burnet,,,0.013555564,10,1,-1,1,-0.111111111
1817, Editorial: Don’t be surprised if 80 per cent suddenly becomes 90 per cent," The Courier - Mail (Online); Brisbane, Qld."," Sep 20, 2021",0,29.28125,10.8125,32,,Doherty,,0.041253767,16,3,1,1,0.076923077
1818, Rita Panahi: Daniel Andrews delivers a roadmap to misery, Herald Sun (Online); Melbourne," Sep 20, 2021",0,29.72222222,10.94444444,18,Burnet,,,0.010239511,10,2,-1,1,-0.125
1819, Residents in three Victorian regions spend first day of what they hope is their last lockdown," News.com.au; Sydney, N.S.W."," Sep 20, 2021",0,26.28571429,9.476190476,21,Burnet,,,0.008729795,16,6,1,0,0.1
1820, Gold Coast Covid border reopening: Anna Palaszczuk dithers, The Gold Coast Bulletin (Online); Southport," Sep 20, 2021",0,30.1875,10.4375,16,,Doherty,,0.03212706,9,0,0,0,0
1821, Susie O’Brien: Construction workers should walk a mile in our kids’ shoes, Herald Sun (Online); Melbourne," Sep 20, 2021",0,24.5,9.305555556,36,Burnet,,,0.010756497,16,4,0,0,0
1822, Queensland might not reopen to Australia until it reaches 90 per cent vaccination rate," The Courier - Mail (Online); Brisbane, Qld."," Sep 20, 2021",0,30.63636364,10.63636364,11,,Doherty,,0.050567887,14,4,0,0,0
1823, Covid modelling behind our roadmap out of lockdown explained, Herald Sun (Online); Melbourne," Sep 20, 2021",0,26,7.5,2,Burnet,,,0.093253968,9,3,1,0,0.166666667
1824, Qld to make decision on NSW border zone, AAP General News Wire; Sydney," Sep 20, 2021",1,30.11111111,10.33333333,9,,,,-0.001494477,8,2,0,0,0
1825, Push beyond 80pct vax rates needed: report, AAP General News Wire; Sydney," Sep 20, 2021",0,23.84615385,7.307692308,13,,Doherty,Blakely,0.048561015,8,0,0,0,0
1826, Outbreak areas need to keep crushing virus, AAP General News Wire; Sydney," Sep 20, 2021",0,24.2,6.2,5,,Doherty,,0.095,7,1,-2,1,-0.333333333
1827, Andrews defends Vic lockdown roadmap, AAP General News Wire; Sydney," Sep 20, 2021",1,27.33333333,10.33333333,9,,,,0.016239316,5,0,1,1,0.2
1828, Andrews defends Vic lockdown roadmap, AAP General News Wire; Sydney," Sep 20, 2021",1,25.88888889,10,9,,,,0.025144545,5,0,1,1,0.2
1829, Andrews defends Vic lockdown roadmap, AAP Bulletin Wire; Sydney," Sep 20, 2021",0,29.16,10.2,25,Burnet,,,0.030315486,5,0,1,1,0.2
1830, Andrews defends Vic lockdown roadmap, AAP General News Wire; Sydney," Sep 20, 2021",1,26.11111111,10,9,,,,0.026154646,5,0,1,1,0.2
1831, LET’S DO THIS TOGETHER ... AND DO IT NOW," Townsville Bulletin; Townsville, Qld."," Sep 20, 2021",0,24.27777778,9.805555556,36,,Doherty,,0.077985901,11,0,0,0,0
1832, Victoria hanging on vaccinations," The Mercury; Hobart Town, Tas."," Sep 20, 2021",0,28.6875,9.5,16,Burnet,,,0.003275259,4,1,-1,1,-0.333333333
1833, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Cairns Post; Cairns, Qld."," Sep 20, 2021",0,24.16666667,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1834, LET’S DO THIS TOGETHER ... AND DO IT NOW," Geelong Advertiser; Geelong, Vic."," Sep 20, 2021",0,24.16666667,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1835," Thousands of daily cases and many deaths loom, modelling shows"," Geelong Advertiser; Geelong, Vic."," Sep 20, 2021",0,28.3125,9.9375,16,Burnet,,,0.017110359,11,2,-2,2,-0.222222222
1836, CREDLIN CALLS IT RIGHT ON GLADYS," The Australian; Canberra, A.C.T."," Sep 20, 2021",0,21.88888889,7.507936508,63,,,Blakely,0.011911551,6,0,0,0,0
1837, Hospital stress inevitable with reopening, AAP General News Wire; Sydney," Sep 20, 2021",0,26,8,4,Burnet,,,-0.020308123,5,1,-1,0,-0.25
1838, Prepare for worse as we reopen: premiers," The Australian; Canberra, A.C.T."," Sep 20, 2021",0,35.54285714,12.4,35,Burnet,Doherty,,0.024170737,8,3,0,1,0
1839, 3000 may die on the road to freedom," The Australian; Canberra, A.C.T."," Sep 20, 2021",0,49.36363636,12.45454545,22,Burnet,,,0.031896534,8,3,0,1,0
1840," Dan’s day, but devil in detail for ScoMo"," The Australian; Canberra, A.C.T."," Sep 20, 2021",0,23.625,9.958333333,24,Burnet,,,0.007222468,11,4,-1,1,-0.142857143
1841, Hard road ahead as hopes take hit," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0,34,10.84615385,26,Burnet,,,0.008735236,7,1,1,0,0.166666667
1842, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Gold Coast Bulletin; Southport, Qld."," Sep 20, 2021",0,24.16666667,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1843, Dan’s slow road to nowhere," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0,32.3,11.6,30,Burnet,,,0.025902959,7,2,0,0,0
1844, Peak pressure on our frontline," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0,42.38888889,11.55555556,18,Burnet,,,0.00790298,5,2,-1,0,-0.333333333
1845, Hard road ahead as hopes take hit," Herald Sun; Melbourne, Vic."," Sep 20, 2021",0,31.12,9.8,25,Burnet,,,0.007230228,7,1,1,0,0.166666667
1846, Prepare for worse as we reopen: premiers," The Australian; Canberra, A.C.T."," Sep 20, 2021",0,34.69444444,12,36,Burnet,Doherty,,0.02741187,8,3,0,1,0
1847, Vic gets 300k Moderna COVID-19 vaccines, AAP Bulletin Wire; Sydney," Sep 20, 2021",0,26,8.35,20,Burnet,,,0.067217876,6,0,1,0,0.166666667
1848, Vic gets 300k Moderna COVID-19 vaccines, AAP General News Wire; Sydney," Sep 20, 2021",1,26,8.4,5,,,,0.079365079,6,0,1,0,0.166666667
1849," Vic records one death, 567 COVID-19 cases", AAP Bulletin Wire; Sydney," Sep 20, 2021",0,28.82608696,9.086956522,23,Burnet,,,0.028479062,8,0,-1,1,-0.125
1850, Hospital stress inevitable with reopening, AAP Bulletin Wire; Sydney," Sep 20, 2021",0,20.36,6.6,25,Burnet,,,-0.010233719,5,1,-1,0,-0.25
1851, Business groups urge Aussies to get jabbed, AAP Bulletin Wire; Sydney," Sep 20, 2021",0,26.75,8.05,20,,Doherty,,0.010028392,7,1,0,0,0
1852," Victoria's roadmap out of COVID lockdown released by Premier Daniel Andrews:   Melbourne will be in lockdown until late October and greater freedoms will be granted to fully vaccinated Victorians once 80 per cent of the eligible population is double dosed, the state's roadmap reveals.", ABC Premium News; Sydney," Sep 19, 2 021",0,23.28125,7.84375,64,Burnet,Doherty,,0.0371509,49,16,5,0,0.151515152
1853," Lock, shock and smoking quarrels"," Sun Herald; Sydney, N.S.W."," Sep 19, 2021",0,27.71232877,9.383561644,73,Burnet,Doherty,Blakely,0.048621667,6,1,-2,1,-0.4
1854, AMA calls on suffering cities to take it slow:   Exclusive," Sun Herald; Sydney, N.S.W."," Sep 19, 2021",0,33,11.85,20,,Doherty,,0.028065933,11,3,-1,1,-0.125
1855, Pfizer supply concerns," The Canberra Times; Canberra, A.C.T."," Sep 19, 2021",0,24.64285714,8.571428571,14,,Doherty,,0.048491286,3,0,1,0,0.333333333
1856, Covid-19 restrictions Dan Andrews won’t ease at 80 per cent vaccinated," News.com.au; Sydney, N.S.W."," Sep 19, 2021",0,26.78787879,9.848484848,33,,Doherty,,0.0355103,13,3,0,1,0
1857," 567 new cases, major restrictions to remain in Victoria even after 80pc jab target is hit", Herald Sun (Online); Melbourne," Sep 19, 2021",1,26.61111111,9.333333333,18,,,,0.061472687,17,4,-1,1,-0.076923077
1858, Covid-19: Dan’s day but ScoMo’s big warning," The Australian (Online); Canberra, A.C.T."," Sep 19, 2021",1,24.40909091,10.45454545,22,Burnet,,,0.007879055,12,3,0,1,0
1859, Peta Credlin is right: Dan Andrews trails Gladys Berejiklian," The Australian (Online); Can berra, A.C.T."," Sep 19, 2021",0,22.19672131,7.655737705,61,,,Blakely,0.011209197,10,1,0,0,0
1860, Premier Daniel Andrews raises hope for crowds at Melbourne Cup with lockdown road map announcement, Herald Sun (Online); Melbourne," Sep 19, 2021",0,31,11.8,15,Burnet,,,0.024982362,15,3,1,0,0.083333333
1861," Prepare for worse as we reopen, warn premiers Daniel Andrews and Gladys Berejiklian"," The Australian (Online); Canberra, A.C.T."," Sep 19, 2021",0,34.02702703,11.86486486,37,Burnet,Doherty,,0.028845222,14,4,-1,2,-0.1
1862," NSW Covid updates: Thirteen deaths, 1083 Covid cases and 51 per cent fully vaxxed"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 19, 2021",1,26.75,9.5,8,,,,0.029255993,16,1,0,1,0
1863," Vic records one death, 567 COVID-19 cases", AAP General News Wire; Sydney," Sep 19, 2021",1,27,8.166666667,6,,,,-0.025138759,8,0,-1,1,-0.125
1864, Hospital stress inevitable with reopening, AAP General News Wire; Sydney," Sep 19, 2021",0,26,8,4,Burnet,,,-0.020308123,5,1,-1,0,-0.25
1865, Business groups urge Aussies to get jabbed, AAP General News Wire; Sydney," Sep 19, 2021",1,26.5,6.5,4,,,,-0.052417349,7,1,0,0,0
1866, Latest snapshot of the coronavirus impact, AAP General News Wire; Sydney," Sep 19, 2021",0,25.78571429,7.714285714,28,,Doherty,,0.003269189,6,2,0,0,0
1867, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Northern Territory News; Darwin, N.T."," Sep 19, 2021",0,24.05555556,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1868, LET’S DO THIS TOGETHER ... AND DO IT NOW," Sunday Telegraph; Surry Hills, N.S.W."," Sep 19, 2021",0,24.05555556,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1869, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Courier - Mail; Brisbane, Qld."," Sep 19, 2021",0,24.05555556,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1870, Why we have to get to 90 per cent," Sunday Telegraph; Surry Hills, N.S.W."," Sep 19, 2021",0,28.68421053,9.736842105,19,,Doherty,,0.035353505,9,4,0,0,0
1871, LET’S DO THIS TOGETHER ... AND DO IT NOW," Herald Sun; Melbourne, Vic."," Sep 19, 2021",0,24.16666667,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1872, LET’S DO THIS TOGETHER ... AND DO IT NOW," Sunday Tasmanian; Hobart Town, Tas."," Sep 19, 2021",0,24.16666667,9.805555556,36,,Doherty,,0.0781579,11,0,0,0,0
1873, LET’S DO THIS TOGETHER ... AND DO IT NOW," The Advertiser; Adelaide, S. Aust."," Sep 19, 2021",0,24.16666667,9.805555556,36,,Doherty,,0.078745507,11,0,0,0,0
1874," Victoria records 190 new local COVID-19 cases, 103 linked to known outbreaks:   Chief Health Officer Brett Sutton says the number of new COVID-19 infections could keep rising like in New South Wales, driven by people delaying tests and breaching lockdown rules.", ABC Premium News; Sydney," Sep 3, 2021",0,23.42592593,7.555555556,54,Burnet,,,0.033538535,45,6,-2,3,-0.051282051
1875," Melbourne researcher's reassuring tweets about COVID sacrifices go viral:   As the Victorian government abandons its COVID-zero strategy, was the state's effort to reach zero cases in 2020 worth it? A researcher behind the strategy says ""absolutely"".", ABC Premium News; Sydney," Sep 3, 2021",0,23.46153846,8.269230769,26,,,Thompson,0.027671371,44,9,1,2,0.028571429
1876, Adelaide Hills winery Bird in Hand to require patrons to be fully vaccinated against COVID-19:   A South Australian winery will be one of the first businesses in the state to require customers be fully vaccinated., ABC Premium News; Sydney," Sep 3, 2021",0,31.27272727,10.6969697,33,,Doherty,,0.068993998,37,13,4,0,0.166666667
1877, Four-year-old girl gets COVID-19 in Qld, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,21.74193548,7.967741935,31,,Doherty,,0.024717634,6,1,0,0,0
1878, Four-year-old girl gets COVID-19 in Qld, AAP General News Wire; Sydney," Sep 3, 2021",1,22.1,7.5,10,,,,0.017049694,6,1,0,0,0
1879, Qld premier apologises for NRL arrivals, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,20.53125,7.75,32,,Doherty,,0.022177402,6,1,1,0,0.2
1880, Qld premier apologises for NRL arrivals, AAP General News Wire; Sydney," Sep 3, 2021",1,21.66666667,8.666666667,6,,,,0.109116809,6,1,1,0,0.2
1881, WA hospitals face pressure: medical chief, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,24.21052632,8.052631579,19,,Doherty,,0.060323843,7,0,0,2,0
1882, WA hospitals face pressure: medical chief, AAP General News Wire; Sydney," Sep 3, 2021",1,25.33333333,8.666666667,9,,,,0.084639704,7,0,0,2,0
1883, Private hospitals plan for virus wave," The Australian; Canberra, A.C.T."," Sep 3, 2021",0,28.55263158,8.763157895,38,,Doherty,,0.05531862,6,1,-1,1,-0.2
1884, Private plan for Covid wave," The Australian; Canberra, A.C.T."," Sep 3, 2021",0,28.18421053,8.763157895,38,,Doherty,,0.057292304,5,1,0,0,0
1885, Pressure on WA health system: health boss, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,22.53333333,7.2,15,,Doherty,,0.055598637,8,1,0,0,0
1886, Qld premier denies alarmism over kids, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,27.09090909,9.727272727,22,,Doherty,,0.039529308,6,1,0,0,0
1887, Pressure on WA health system: health boss, AAP General News Wire; Sydney," Sep 3, 2021",1,25.33333333,8.666666667,9,,,,0.084639704,8,1,0,0,0
1888, Qld premier denies alarmism over kids, AAP General News Wire; Sydney," Sep 3, 2021",0,25.18181818,9.181818182,11,,Doherty,,0.067793166,6,1,0,0,0
1889, Qld premier apologises for NRL arrivals, AAP General News Wire; Sydney," Sep 3, 2021",0,20.95454545,8.181818182,22,,Doherty,,0.005722437,6,1,1,0,0.2
1890, Agreement needed on virus deaths: Miles, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,30.94444444,10.61111111,18,,Doherty,,0.047216868,7,1,-2,1,-0.333333333
1891, Leaders set to examine hospital capacity, AAP Bulletin Wire; Sydney," Sep 3, 2021",0,23.45833333,7.625,24,,Doherty,,0.044352843,6,1,0,1,0
1892, COVID-free states told to be realistic," The Age; Melbourne, Vic."," Sep 3, 2021",0,27.5,9.85,20,,Doherty,,0.046456604,6,2,0,0,0
1893, Partisan squabbling not helping virus fight," The Age; Melbourne, Vic."," Sep 3, 2021",0,23.7,9.1,30,,Doherty,,0.027181457,6,1,-2,1,-0.4
1894, The hits and misses in national cabinet," The Age; Melbourne, Vic."," Sep 3, 2021",0,23.15789474,7.684210526,57,,Doherty,,0.006269455,7,2,0,0,0
1895, Pandemic sacrifices have not been in vain," The Age; Melbourne, Vic."," Sep 3, 2021",0,18,6.285714286,7,Burnet,,,-0.039840936,7,4,0,0,0
1896, Palaszczuk ploy is just playing with numbers," The Age; Melbourne, Vic."," Sep 3, 2021",0,20.11111111,6.407407407,27,,Doherty,,-0.042598648,7,3,1,0,0.25
1897, Victoria's sacrifices are not in vain:   Comment," The Age; Melbourne, Vic."," Sep 3, 2021",0,20.8125,7.5625,32,Burnet,,,0.033189683,9,3,0,0,0
1898, Queensland Premier Annastacia Palaszczuk apologises for NRL WAGS flight," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 2, 2021",0,33.82758621,12,29,,Doherty,,0.041287789,9,1,0,0,0
1899, Why October will be NSW's 'worst month' as Covid cases soar," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0,24.66666667,8.333333333,21,,Doherty,,-0.031796426,13,3,0,0,0
1900," Queensland records one new COVID-19 case, Premier calls for end to 'attacks' over reopening:   Queensland records one new case of COVID-19 as the state's leaders come under pressure to commit to the national plan to reopen the state.", ABC Premium News; Sydney," Sep 2, 2021",0,25.2,8.457142857,35,,Doherty,,0.041011462,43,12,-1,0,-0.032258065
1901, Covid Qld: Premier Annastacia Palaszczuk’s stance ‘damaging public confidence’," The Courier - Mail (Online); Brisbane, Qld."," Sep 2, 2021",0,32.31818182,10.86363636,22,,Doherty,,-0.014277511,14,1,1,1,0.076923077
1902, Private hospitals plan for Covid-19 wave," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0,27.72972973,8.675675676,37,,Doherty,,0.053435339,6,1,0,1,0
1903, Covid-19: Lagging states widen the divide before border reopening," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0,34.80769231,12.5,26,,Doherty,,0.022652061,10,2,0,0,0
1904, Anthony Albanese goes cold on Annastacia Palaszczuk’s push," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0,27.73684211,9.947368421,19,,Doherty,,0.048052052,10,2,-1,0,-0.125
1905," It’s more complex than that, Scott Morrison"," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0,21.45833333,8.541666667,24,,Doherty,,0.041093128,10,4,0,0,0
1906, Palaszczuk in ‘desperate denial’ of real medical advice: Treasurer," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0,28.25,10.53571429,28,,Doherty,,0.014020065,12,2,0,1,0
1907, SA backs national cabinet path out of lockdowns," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0,30.52173913,12.91304348,23,,Doherty,,0.008168906,8,2,1,0,0.166666667
1908, Morrison government’s fight with state premiers ramps up amid High Court threat," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0,35.26666667,12.13333333,15,,Doherty,,-0.002558564,14,3,-2,3,-0.181818182
1909," Coronavirus: Annastacia Palaszczuk pushes for delta data on children, Gladys Berejiklian urges leaders to follow national plan"," The Australian (Online); Canberra, A.C.T."," Sep 2, 2021",0,27.60869565,9.760869565,46,,Doherty,,0.045704811,19,3,1,0,0.0625
1910, Covid-19 updates: NSW records 1288 cases; Grim warning for Victoria as virus outbreak grows," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 2, 2021",0,30.28846154,10.75,52,,,Blakely,0.032145961,16,2,0,1,0
1911, Queensland Premier says thousands will die each month if borders open," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0,28.83333333,10.58333333,12,,Doherty,,0.027348578,11,3,-1,1,-0.125
1912, Queensland Premier says thousands will die each month if borders open," News.com.au; Sydney, N.S.W."," Sep 2, 2021",0,32.69565217,12.65217391,23,,Doherty,,0.017353707,11,3,-1,1,-0.125
1913, Agreement needed on virus deaths: Miles, AAP General News Wire; Sydney," Sep 2, 2021",0,33.07142857,11.5,14,,Doherty,,0.053904681,7,1,-2,1,-0.333333333
1914, Leaders set to examine hospital capacity, AAP General News Wire; Sydney," Sep 2, 2021",1,24.71428571,7.428571429,7,,,,0.064959954,6,1,0,1,0
1915, Leaders set to examine hospital capacity, AAP General News Wire; Sydney," Sep 2, 2021",0,23.66666667,7.055555556,18,,Doherty,,0.044054799,6,1,0,1,0
1916, Letters to the Editor," The Daily Telegraph; Surry Hills, N.S.W."," Sep 2, 2021",0,25.34482759,8.689655172,58,,Doherty,Thompson,-0.006423352,4,2,0,0,0
1917, Premiers quit Covid path out," The Australian; Canberra, A.C.T."," Sep 2, 2021",0,32.72413793,11.03448276,29,,Doherty,,0.028696489,5,1,-1,0,-0.25
1918, Premier’s alarm for children criticised," The Cairns Post; Cairns, Qld."," Sep 2, 2021",0,35.11111111,12.33333333,9,,Doherty,,0.06984127,7,2,0,1,0
1919, HIDING BEHIND THE CHILDREN," The Courier - Mail; Brisbane, Qld."," Sep 2, 2021",0,37.22727273,12.86363636,22,,Doherty,,0.035273799,4,0,0,0,0
1920, HIDING BEHIND THE CHILDREN," The Courier - Mail; Brisbane, Qld."," Sep 2, 2021",0,36.77272727,12.68181818,22,,Doherty,,0.035273799,4,0,0,0,0
1921, Premiers quit Covid path out," The Australian; Canberra, A.C.T."," Sep 2, 2021",0,34.36666667,11.7,30,,Doherty,,0.027206588,5,1,-1,0,-0.25
1922, Hospitals face ‘cycle of crisis’ with vaccinated below 80pc," The Australian; Canberra, A.C.T."," Sep 2, 2021",0,31.7,10.6,20,,Doherty,,0.05698629,11,3,-1,0,-0.125
1923, Letters to the Editor," The Daily Telegraph; Surry Hills, N.S.W."," Sep 2, 2021",0,25.34482759,8.689655172,58,,Doherty,Thompson,-0.006423352,4,2,0,0,0
1924," Qld records new virus case, family unwell", AAP General News Wire; Sydney," Sep 2, 2021",1,28.85714286,11.71428571,14,,,,0.011606556,8,0,-2,0,-0.25
1925, Qld records another new local virus case, AAP Bulletin Wire; Sydney," Sep 2, 2021",0,20.95833333,7.708333333,24,,Doherty,,0.036051449,7,0,-1,0,-0.142857143
1926, Treasurer lashes Qld premier on child jabs, AAP Bulletin Wire; Sydney," Sep 2, 2021",0,22.17391304,7.52173913,23,,,Blakely,0.038344259,7,1,1,1,0.166666667
1927," Rotting, stinking, and nothing's being done"," Newcastle Herald; Newcastle, N.S.W."," Sep 2, 2021",0,26.61428571,9.914285714,70,,Doherty,,0.033142271,9,2,-1,0,-0.142857143
1928, Our interstate solidarity has finally snapped. It's a vaccine target free-for-all," The Canberra Times; Canberra, A.C.T."," Sep 2, 2021",0,19.80769231,6.846153846,26,,Doherty,,0.011159567,13,2,2,0,0.181818182
1929, Our interstate solidarity has finally snapped. It's a vaccine target free-for-all," The Canberra Times; Canberra, A.C.T."," Sep 2, 2021",0,19.80769231,6.846153846,26,,Doherty,,0.011159567,13,2,2,0,0.181818182
1930, Federal fury at 'scaremongering'," Sydney Morning Herald; Sydney, N.S.W."," Sep 2, 2021",0,32.83333333,11.75,24,,Doherty,,-0.009969451,5,1,-1,1,-0.25
1931, Anguish at states' tiny steps out of lockdown," The Age; Melbourne, Vic."," Sep 2, 2021",0,27.37254902,9.529411765,51,Burnet,,Blakely,0.012637292,9,3,0,0,0
1932, Federal fury at Qld 'scaremongering'," The Age; Melbourne, Vic."," Sep 2, 2021",0,32.86363636,11.63636364,22,,Doherty,,-0.009485616,6,1,-1,1,-0.2
1933, Intensive care warning for NSW," The New Zealand Herald; Auckland, New Zealand"," Sep 1, 2021",0,22.19230769,7.730769231,26,,Doherty,,0.054433385,5,1,0,1,0
1934," NSW hits 70 per cent of first dose Covid-19 vaccines, signalling reopening within just weeks"," News.com.au; Sydney, N.S.W."," Sep 1, 2021",0,29.27777778,10.16666667,18,,,,0.030630201,16,2,0,0,0
1935," Covid Qld: No need to wait for children to be vaccinated, say experts"," The Courier - Mail (Online); Brisbane, Qld."," Sep 1, 2021",0,33.25581395,10.86046512,43,,Doherty,,0.018793928,15,4,1,0,0.090909091
1936, Spike in Victoria’s coronavirus figures as crowds hit the beach to enjoy the spring sunshine, Herald Sun (Online); Melbourne," Sep 1, 2021",0,25.17741935,8.612903226,124,Burnet,,Blakely,0.016184583,17,6,1,0,0.090909091
1937, Premiers quit agreed path out of coronavirus pandemic," The Australian (Onli ne); Canberra, A.C.T."," Sep 1, 2021",0,33.53571429,11.5,28,,Doherty,,0.035086865,8,2,-1,1,-0.166666667
1938, Hospitals face ‘cycle of crisis’ with vaccine rates below 80pc," The Australian (Online); Canberra, A.C.T."," Sep 1, 2021",0,32.27777778,10.94444444,18,,Doherty,,0.0623186,12,3,0,0,0
1939, Morrison government’s fight with state premiers ramps up amid High Court threat," News.com.au; Sydney, N.S.W."," Sep 1, 2021",0,35.26666667,12.13333333,15,,Doherty,,-0.002558564,14,3,-2,3,-0.181818182
1940, Annastacia Palaszczuk may keep Queensland border closed until kids are jabbed," The Australian (Online); Canberra, A.C.T."," Sep 1, 2021",0,33.58333333,11.08333333,12,,Doherty,,0.059432864,11,2,0,0,0
