,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson
1265, ‘Freedom incentives’ to spur vaccination as Scott Morrison rejects cash," The Australian (Online); Canberra, A.C.T."," Aug 2, 2021",0.0,34.15625,10.9375,32.0,,Doherty,
1266, Senator calls for transparency over key vaccine data," News.com.au; Sydney, N.S.W."," Aug 2, 2021",0.0,29.0625,10.4375,16.0,,Doherty,
1267, Covid-19 Australia: Scott Morrison’s jab incentive plan amid worrying prediction for NSW," The Courier - Mail (Online); Brisbane, Qld."," Aug 2, 2021",0.0,29.9,10.2,10.0,Burnet,,
1268, Vaccination data added to digital wallets, AAP General News Wire; Sydney," Aug 2, 2021",0.0,24.2,7.933333333333334,15.0,,Doherty,
1269, State’s five-week race to freedom," The Australian; Canberra, A.C.T."," Aug 2, 2021",0.0,30.69047619047619,11.047619047619047,42.0,,Doherty,
1270, State’s five-week race to freedom," The Australian; Canberra, A.C.T."," Aug 2, 2021",0.0,30.69047619047619,11.047619047619047,42.0,,Doherty,
1271, State’s five-week race to freedom," The Australian; Canberra, A.C.T."," Aug 2, 2021",0.0,30.69047619047619,11.047619047619047,42.0,,Doherty,
1272," Coronavirus Australia live news: ADF troops hit Sydney streets, NSW records 207 local cases, Qld lockdown extended with 13 new cases"," The Australian (Online); Canberra, A.C.T."," Aug 1, 2021",1.0,47.3,13.65,20.0,,,
1273, Our resilience has silenced Covid prophets of doom," The Australian (Online); Canberra, A.C.T."," Aug 1, 2021",0.0,21.11111111111111,6.977777777777778,45.0,,Doherty,
1274, Coronavirus: NSW in ‘five-week race to freedom’," The Australian (Online); Canberra, A.C.T."," Aug 1, 2021",0.0,30.261904761904763,10.976190476190476,42.0,,Doherty,
1275," Improvement still needed for clear, consistent COVID-19 vaccine communication: AMA"," The Canberra Times; Canberra, A.C.T."," Aug 1, 2021",0.0,29.7,10.15,20.0,,Doherty,
1276," Improvement still needed for clear, consistent COVID-19 vaccine communication: AMA"," The Canberra Times; Canberra, A.C.T."," Aug 1, 2021",0.0,29.7,10.15,20.0,,Doherty,
1277," Improvement still needed for clear, consistent COVID-19 vaccine communication: AMA"," The Canberra Times; Canberra, A.C.T."," Aug 1, 2021",0.0,29.7,10.15,20.0,,Doherty,
1278, Road map a welcome dose of hope," Sunday Age; Melbourne, Vic."," Aug 1, 2021",0.0,28.6,10.12,25.0,,Doherty,
1279, No time to fight this fire with Pfizer: Hunt:   VACCINATION PUSH | EXCLUSIVE," Sun Herald; Sydney, N.S.W."," Aug 1, 2021",0.0,25.939393939393938,8.787878787878787,33.0,,,Blakely
1280," Don't wait for Pfizer in outbreak, warns Hunt:   EXCLUSIVE"," Sunday Age; Melbourne, Vic."," Aug 1, 2021",0.0,24.571428571428573,8.0,35.0,,,Blakely
1281, Health experts warn over herd immunity goal:   EXIT ROADMAP," Sun Herald; Sydney, N.S.W."," Aug 1, 2021",0.0,25.608695652173914,9.130434782608695,23.0,,,Blakely
1282, The 16.8m shots to freedom," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0.0,31.157894736842106,11.210526315789474,38.0,,Doherty,
1283, The 16.8m shots to freedom," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0.0,31.157894736842106,11.210526315789474,38.0,,Doherty,
1284," Repco, McDonald’s, bus routes amon g new exposure sites identified in Sydney"," News.com.au; Sydney, N.S.W."," Jul 31, 2021",1.0,50.333333333333336,13.833333333333334,6.0,,,
1285, Brisbane still clear," The Northern Territory News; Darwin, N.T."," Jul 31, 2021",0.0,25.8,9.333333333333334,15.0,,Doherty,
1286, THE MOMENT OF TRUTH," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0.0,18.905511811023622,6.803149606299213,127.0,,Doherty,
1287, PM sets Covid freedom goal," Weekend Australian; Canberra, A.C.T."," Jul 31, 2021",0.0,34.86486486486486,12.0,37.0,,Doherty,
1288," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0.0,29.08695652173913,9.173913043478262,23.0,,Doherty,
1289," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0.0,29.08695652173913,9.173913043478262,23.0,,Doherty,
1290," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0.0,29.08695652173913,9.173913043478262,23.0,,Doherty,
1291," National cabinet agrees to COVID vaccine target, but without a timeframe"," Newcastle Herald; Newcastle, N.S.W."," Jul 31, 2021",0.0,29.08695652173913,9.173913043478262,23.0,,Doherty,
1292, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0.0,21.208333333333332,7.333333333333333,24.0,,Doherty,
1293, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0.0,21.208333333333332,7.333333333333333,24.0,,Doherty,
1294, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0.0,21.208333333333332,7.333333333333333,24.0,,Doherty,
1295, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0.0,21.208333333333332,7.333333333333333,24.0,,Doherty,
1296, COVID-19 freedom when Australia hits 80 per cent vaccination," The Canberra Times; Canberra, A.C.T."," Jul 31, 2021",0.0,21.208333333333332,7.333333333333333,24.0,,Doherty,
1297, Vaccination key to ending lockdowns," Sydney Morning Herald; Sydney, N.S.W."," Jul 31, 2021",0.0,25.52173913043478,9.73913043478261,23.0,,Doherty,Blakely
1298, Businesses to bolster vaccines program:   exclusive," Sydney Morning Herald; Sydney, N.S.W."," Jul 31, 2021",0.0,27.484848484848484,9.06060606060606,33.0,,Doherty,
1299, Vaccinated get 'special' rules in PM's unified plan," The Age; Melbourne, Vic."," Jul 31, 2021",0.0,24.17142857142857,9.028571428571428,35.0,,Doherty,Blakely
1300," Victoria records 37 new cases of COVID-19 as coronavirus death toll rises to 716:   Victoria records 37 new cases of coronavirus and six further COVID-19 deaths. Chief Health Officer Brett Sutton says regiona l Victoria is ""on track"" to dramatically lift restrictions soon.", ABC Premium News; Sydney," Sep 11, 2020",0.0,28.15,9.7,40.0,,,Blakely
1301, MODELLING ERROR HIDDEN," The Courier - Mail; Brisbane, Qld."," Sep 11, 2020",0.0,35.25,10.25,4.0,,Doherty,
1302, MODELLING ERROR HIDDEN," The Courier - Mail; Brisbane, Qld."," Sep 11, 2020",0.0,35.25,10.25,4.0,,Doherty,
1303, MODELLING ERROR HIDDEN," The Courier - Mail; Brisbane, Qld."," Sep 11, 2020",0.0,35.25,10.25,4.0,,Doherty,
1304, COVID CODE KEPT HIDDEN," The Daily Telegraph; Surry Hills, N.S.W."," Sep 11, 2020",0.0,45.0,12.666666666666666,3.0,,Doherty,
1305, NZ warning on suburb ring-fencing," The Age; Melbourne, Vic."," Sep 11, 2020",0.0,30.6,10.15,20.0,,,Blakely
1306, Boffins’ costly blooper," The Daily Telegraph; Surry Hills, N.S.W."," Sep 10, 2020",0.0,24.8125,7.8125,16.0,,Doherty,
1307, THE MODEL BEHIND OUR ROAD TO RECOVERY," Herald Sun; Melbourne, Vic."," Sep 10, 2020",0.0,21.821428571428573,5.964285714285714,28.0,,,Thompson
1308, Ex-Andrews MP urges Premier to release road map modelling," The Australian; Canberra, A.C.T."," Sep 10, 2020",0.0,30.307692307692307,9.461538461538462,13.0,,,Thompson
1309, Boffins’ costly blooper," The Daily Telegraph; Surry Hills, N.S.W."," Sep 10, 2020",0.0,24.8125,7.8125,16.0,,Doherty,
1310, Boffins’ costly blooper," The Daily Telegraph; Surry Hills, N.S.W."," Sep 10, 2020",0.0,24.8125,7.8125,16.0,,Doherty,
1311," Regional Victoria 'on the cusp' of coronavirus targets as Daniel Andrews defends Melbourne curfew:   Premier Daniel Andrews defends the use of a curfew as a policing tactic during Melbourne's lockdown, as regional Victoria finds itself ""on the cusp"" of meeting some of the first targets in its roadmap to reopening.", ABC Premium News; Sydney," Sep 8, 2020",1.0,27.285714285714285,6.571428571428571,7.0,,,
1312, TXT THE EDITOR," Townsville Bulletin; Townsville, Qld."," Sep 8, 2020",1.0,15.588709677419354,6.008064516129032,124.0,,,Thompson
1313, Low blow: Covid goal too hard," The Australian; Canberra, A.C.T."," Sep 8, 2020",0.0,31.894736842105264,11.447368421052632,38.0,,Doherty,Thompson
1314, Low blow: Covid goal too hard," The Australian; Canberra, A.C.T."," Sep 8, 2020",0.0,31.894736842105264,11.447368421052632,38.0,,Doherty,Thompson
1315, Q & A WHAT YOU NEED TO KNOW," Herald Sun; Melbourne, Vic."," Sep 8, 2020",0.0,24.38,7.26,50.0,,Doherty,
1316, Q & A WHAT YOU NEED TO KNOW," Herald Sun; Melbourne, Vic."," Sep 8, 2020",0.0,24.26,7.2,50.0,,Doherty,
1317, State contact tracing last-minute digital reset:   exclusive," The Age; Melbourne, Vic."," Sep 8, 2020",0.0,32.13793103448276,10.275862068965518,29.0,Burnet,,Blakely
1318, Experts run their eye over the road out of lockdown," The Age; Melbourne, Vic."," Sep 8, 2020",0.0,28.818181818181817,11.272727272727273,22.0,Burnet,Doherty,Blakely
1319, Premier's road map a massive disappointment," The Age; Melbourne, Vic."," Sep 8, 2020",0.0,19.75,6.888888888888889,36.0,,,Blakely
1320, Experts warn on 'tough' case targets," The Age; Melbourne, Vic."," Sep 8, 2020",0.0,29.72,11.2,25.0,,Doherty,
1321, Contact tracing a drag," Herald Sun; Melbourne, Vic."," Sep 7, 2020",0.0,32.285714285714285,10.857142857142858,14.0,,,Blakely
1322, Don’t set table for Christmas," Herald Sun; Melbourne, Vic."," Sep 7, 2020",0.0,21.90909090909091,7.7727272727272725,22.0,,,Thompson
1323, City’s liberation tied to caseload clearances," The Australian; Canberra, A.C.T."," Sep 7, 2020",0.0,39.25,15.5,16.0,,,Blakely
1324, City’s liberation tied to caseload clearances," The Australian; Canberra, A.C.T."," Sep 7, 2020",0.0,39.25,15.5,16.0,,,Blakely
1325, Christmas looks bleak," The Northern Territory News; Darwin, N.T."," Sep 7, 2020",0.0,21.863636363636363,7.7727272727272725,22.0,,,Thompson
1326, Best guess not good enough any longer," The Age; Melbourne, Vic."," Sep 7, 2020",0.0,20.31111111111111,6.711111111111111,45.0,,,Blakely
1327," Qld cut your crop, let our workers in"," The Daily Telegraph; Surry Hills, N.S.W."," Sep 4, 2020",0.0,27.90625,7.8125,32.0,,,
1328," Qld cut your crop, let our workers in"," The Daily Telegraph; Surry Hills, N.S.W."," Sep 4, 2020",0.0,27.90625,7.8125,32.0,,,
1329," Qld cut your crop, let our workers in"," The Daily Telegraph; Surry Hills, N.S.W."," Sep 4, 2020",0.0,27.90625,7.8125,32.0,,,
1330," Australia can push to zero COVID-19 cases with 'smarter' and 'longer' restrictions, former health chief says:   A report from a leading public policy think tank says Australia can drive active COVID-19 cases down to zero through longer and ""smarter"" restrictions, with the ""short-term pain"" providing greater payoff on the other side.", ABC Premium News; Sydney," Sep 3, 2020",0.0,34.714285714285715,8.714285714285714,7.0,,,
1331, COVID border wars trigger tourist trap," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2020",0.0,25.666666666666668,8.166666666666666,18.0,,,
1332, COVID border wars trigger tourist trap," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2020",0.0,25.944444444444443,8.166666666666666,18.0,,,
1333," COVID-19 and the consequences of cascading and compounding disasters:   Fire, then flood, then COVID-19, then more storms and floods. How do you gather hundreds of people to fight a fire without spreading disease? How do we keep going and what can you do to prepare?", ABC Premium News; Sydney," Aug 30, 2020",1.0,25.357142857142858,9.642857142857142,14.0,,,
1334, ONCE BITTEN," The Weekend Australian Magazine; Surry Hills, N.S.W."," Aug 22, 2020",0.0,22.5,6.472602739726027,146.0,,Doherty,
1335, 'On track for 30 cases a day'," The Age; Melbourne, Vic."," Aug 22, 2020",0.0,25.142857142857142,7.857142857142857,7.0,,,Blakely
1336, Panic Room," The Age; Melbourne, Vic."," Aug 22, 2020",0.0,23.559633027522935,8.587155963302752,109.0,,Doherty,
1337, Lockdown hope: state on track for new lows," The Age; Melbourne, Vic."," Aug 22, 2020",0.0,25.875,8.71875,32.0,,,Blakely
1338, 'On track for 30 cases a day'," The Age; Melbourne, Vic."," Aug 22, 2020",0.0,25.142857142857142,7.857142857142857,7.0,,,Blakely
1339, Sutton hopes family visits can return if numbers dip," Sunday Age; Melbourne, Vic."," Aug 16, 2020",0.0,22.289473684210527,6.921052631578948,38.0,,Doherty,
1340," Victoria's coronavirus cases are declining, but when are we likely to see restrictions eased?:   Coronavirus cases in Victoria are slowly declining after weeks of eye-watering figures, but what do health authorities need to see before they start easing restrictions?", ABC Premium News; Sydney," Aug 10, 2020",1.0,26.5,8.1,10.0,,,
